timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1488729396948,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-12,text,true,,5290,425,62,78,21,0,0
1488729395946,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-12,,true,,5290,425,62,78,21,1003,0
1488729396956,50,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-39,text,true,,2654,451,62,78,50,0,0
1488729395954,50,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-39,,true,,2654,451,62,78,50,1002,0
1488729397022,3,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-4,,true,,502,861,16,78,1,0,0
1488729396020,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-4,,true,,502,861,16,78,1,1001,0
1488729397058,19,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-14,text,true,,5237,425,62,78,19,0,1
1488729396056,19,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-14,,true,,5237,425,62,78,19,1002,1
1488729397080,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-13,text,true,,5237,425,62,78,22,0,0
1488729396078,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-13,,true,,5237,425,62,78,22,1002,0
1488729397095,20,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-3,text,true,,3383,479,16,78,20,0,0
1488729396093,20,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-3,,true,,3383,479,16,78,20,1001,0
1488729397187,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-15,text,true,,5237,425,62,78,22,0,1
1488729396185,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-15,,true,,5237,425,62,78,22,1002,1
1488729397191,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-16,text,true,,5237,425,62,78,23,0,1
1488729396189,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-16,,true,,5237,425,62,78,23,1002,1
1488729397237,19,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-40,text,true,,2705,447,62,78,19,0,1
1488729396235,19,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-40,,true,,2705,447,62,78,19,1001,1
1488729397359,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-17,text,true,,5237,425,62,78,22,0,1
1488729396358,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-17,,true,,5237,425,62,78,22,1001,1
1488729397400,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-42,text,true,,2664,451,62,78,17,0,1
1488729396398,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-42,,true,,2664,451,62,78,17,1001,1
1488729397395,44,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-11,text,true,,2649,903,16,78,44,0,1
1488729393394,44,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-11,,true,,2649,903,16,78,44,4000,1
1488729397451,3,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-5,,true,,502,861,16,78,2,0,1
1488729396450,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-5,,true,,502,861,16,78,2,1000,1
1488729397420,63,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-41,text,true,,2654,451,62,78,63,0,1
1488729396418,63,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-41,,true,,2654,451,62,78,63,1001,1
1488729397604,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-18,text,true,,5245,425,62,78,22,0,1
1488729396604,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-18,,true,,5245,425,62,78,22,1001,1
1488729397629,16,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-43,text,true,,2664,451,62,78,16,0,1
1488729396629,16,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-43,,true,,2664,451,62,78,16,1000,1
1488729397668,37,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-44,text,true,,2654,451,62,78,37,0,1
1488729396668,37,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-44,,true,,2654,451,62,78,37,1000,1
1488729397690,20,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-19,text,true,,5197,425,62,78,20,0,1
1488729396690,20,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-19,,true,,5197,425,62,78,20,1001,1
1488729397839,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-45,text,true,,2705,447,62,78,17,0,1
1488729396839,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-45,,true,,2705,447,62,78,17,1000,1
1488729397864,42,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-12,text,true,,2649,901,16,78,42,0,1
1488729393863,42,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-12,,true,,2649,901,16,78,42,4000,1
1488729397921,20,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-20,text,true,,5244,425,62,78,20,0,1
1488729396921,20,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-20,,true,,5244,425,62,78,20,1001,1
1488729398002,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-46,text,true,,2705,447,62,78,17,0,0
1488729397001,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-46,,true,,2705,447,62,78,17,1001,0
1488729398004,20,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-21,text,true,,5244,425,62,78,19,0,0
1488729397003,20,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-21,,true,,5244,425,62,78,19,1002,0
1488729398026,17,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-4,text,true,,3383,479,16,78,17,0,0
1488729397025,17,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-4,,true,,3383,479,16,78,17,1001,0
1488729398067,2,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-6,,true,,502,861,16,78,1,0,0
1488729397066,2,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-6,,true,,502,861,16,78,1,1002,0
1488729398155,18,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-47,text,true,,2664,451,62,78,18,0,0
1488729397154,18,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-47,,true,,2664,451,62,78,18,1001,0
1488729398191,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-22,text,true,,5244,425,62,78,23,0,0
1488729397190,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-22,,true,,5244,425,62,78,23,1002,0
1488729398331,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-48,text,true,,2705,447,62,78,17,0,0
1488729397330,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-48,,true,,2705,447,62,78,17,1001,0
1488729398354,57,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-13,text,true,,2649,901,16,78,57,0,0
1488729394352,57,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-13,,true,,2649,901,16,78,57,4001,0
1488729398441,24,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-23,text,true,,5288,425,62,78,24,0,0
1488729397440,24,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-23,,true,,5288,425,62,78,24,1002,0
1488729398455,17,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-5,text,true,,3383,479,16,78,17,0,0
1488729397454,17,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-5,,true,,3383,479,16,78,17,1001,0
1488729398532,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-24,text,true,,5288,425,62,78,21,0,0
1488729397531,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-24,,true,,5288,425,62,78,21,1002,0
1488729398667,3,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-7,,true,,502,861,16,78,2,0,1
1488729397666,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-7,,true,,502,861,16,78,2,1001,1
1488729398713,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-50,text,true,,2705,447,62,78,17,0,1
1488729398713,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-49,text,true,,2664,451,62,78,17,0,1
1488729397712,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-49,,true,,2664,451,62,78,17,1002,1
1488729397712,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-50,,true,,2705,447,62,78,17,1002,1
1488729398835,25,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-25,text,true,,5288,425,62,78,24,0,1
1488729397835,25,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-25,,true,,5288,425,62,78,24,1001,1
1488729398841,25,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-26,text,true,,5288,425,62,78,24,0,1
1488729397841,25,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-26,,true,,5288,425,62,78,24,1001,1
1488729398969,18,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-51,text,true,,2664,451,62,78,17,0,1
1488729397969,18,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-51,,true,,2664,451,62,78,17,1000,1
1488729399042,27,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-27,text,true,,5288,425,62,78,27,0,1
1488729398042,27,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-27,,true,,5288,425,62,78,27,1001,1
1488729399064,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-52,text,true,,2664,451,62,78,17,0,1
1488729398064,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-52,,true,,2664,451,62,78,17,1000,1
1488729399070,17,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-6,text,true,,3383,479,16,78,17,0,0
1488729398070,17,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-6,,true,,3383,479,16,78,17,1000,0
1488729399219,18,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-3,text,true,,3350,422,62,78,18,0,1
1488729398219,18,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-3,,true,,3350,422,62,78,18,1001,1
1488729399231,16,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-2,text,true,,3404,422,62,78,15,0,1
1488729398231,16,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-2,,true,,3404,422,62,78,15,1001,1
1488729399254,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-53,text,true,,2664,451,62,78,17,0,1
1488729398254,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-53,,true,,2664,451,62,78,17,1000,1
1488729399281,20,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-54,text,true,,2664,451,62,78,20,0,1
1488729398281,20,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-54,,true,,2664,451,62,78,20,1000,1
